Price,Close,High,Low,Open,Volume,LogReturn
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,
Date,,,,,,
2000-01-04,0.7692660093307495,0.8302438247334538,0.7594154562540101,0.8124196704949846,512377600,-0.08807714223835884
2000-01-05,0.7805227041244507,0.829774661148282,0.773018154087292,0.7786465540897917,778321600,0.014527003142060861
2000-01-06,0.7129774689674377,0.8030379717499876,0.7129774689674377,0.7964714723821259,767972800,-0.09051400914851683
2000-01-07,0.74675053358078,0.7580082351564399,0.7167306807658664,0.7242352306324134,460734400,0.046281352044511705
2000-01-10,0.7336167693138123,0.7673889238252092,0.7111014652237707,0.7655127737380701,505064000,-0.017744392018570834
2000-01-11,0.6960915327072144,0.7458125425632287,0.6792054800242988,0.7200139876158402,441548800,-0.05250561541698866
2000-01-12,0.6543447375297546,0.7167304771794681,0.6491844873177691,0.712977326536433,976068800,-0.061846830015236026
2000-01-13,0.7261114120483398,0.741121365191803,0.6942154056602419,0.7091076704220981,1032684800,0.1040691289901394
2000-01-14,0.7537859678268433,0.7673887671270332,0.7458123691607932,0.750502718370148,390376000,0.0374050022401351
2000-01-18,0.7800537347793579,0.7955335388434669,0.753786130219795,0.7580082821123493,459177600,0.034254342640734195
2000-01-19,0.7997549176216125,0.8161719716791112,0.7758324607698002,0.79271856492583,597643200,0.024942519705739054
2000-01-20,0.8518207669258118,0.911860456451047,0.8518207669258118,0.866830664256389,1831132800,0.06307080948172612
2000-01-21,0.8354039192199707,0.8574494212914247,0.826960467426981,0.8574494212914247,495924800,-0.01946079375972035
2000-01-24,0.7974096536636353,0.8461917086823837,0.7889661518758544,0.8138266552794563,440876800,-0.046546802181891486
2000-01-25,0.8424392938613892,0.84900669483073,0.7683276955040399,0.7880279945561796,497145600,0.05493306356711867
2000-01-26,0.8269604444503784,0.8569803474431408,0.8236772445828612,0.8255533444781634,367158400,-0.018544741155554458
2000-01-27,0.825553297996521,0.8480686498359485,0.8030379962585673,0.8166407969153698,340144000,-0.0017030379328330071
2000-01-28,0.7626985311508179,0.8321198381168553,0.7551939813219898,0.8119505369088632,423348800,-0.07919098246423288
2000-01-31,0.7786465883255005,0.7795846884348155,0.7092253264814362,0.7580082857176111,701680000,0.020694426092776424
2000-02-01,0.7523788213729858,0.7880279705783426,0.7505027217619402,0.7805225701047787,318035200,-0.03431732047141055
2000-02-02,0.7415902018547058,0.7664507004554073,0.7279873527524592,0.7561319524625401,464195200,-0.014443146940929501
2000-02-03,0.7753633856773376,0.7823997376916361,0.7523789811471864,0.7528480312002892,475193600,0.044535002211862636
2000-02-04,0.8105437159538269,0.8255536224018354,0.7777087502375984,0.7800539510484561,425320000,0.044373472533895904
2000-02-07,0.8560422658920288,0.8574494159961272,0.7950644587426746,0.8105434605981018,441067200,0.054614474224782744
2000-02-08,0.8621405959129333,0.8715211955573505,0.8349348929662456,0.8555731941729023,408643200,0.007098610706103783
2000-02-09,0.8452534079551697,0.8790264050590064,0.8438463583971507,0.8565111070574256,299364800,-0.019781888200937545
2000-02-10,0.8518207669258118,0.8546349661082228,0.8255531209377914,0.8471303681531759,302982400,0.0077396637709693855
2000-02-11,0.8161720037460327,0.856511466138773,0.8124197030133268,0.8527591654060671,212251200,-0.042751015585311684
2000-02-14,0.8691760301589966,0.8696450801734503,0.8152337253510696,0.8203931252056343,367539200,0.06292054944687395
2000-02-15,0.8930985331535339,0.9001348849853711,0.8644857792355116,0.8649548292764514,485744000,0.027151243164615008
2000-02-16,0.8565112352371216,0.8865319376740518,0.8415013349319138,0.8837169363103601,378246400,-0.04182947897419582
2000-02-17,0.8621405959129333,0.8668308957351419,0.8490067944624009,0.8644857458240377,289497600,0.006550926377986489
2000-02-18,0.8349347114562988,0.8658926074495059,0.8321196604092586,0.8602642088052556,233441600,-0.03206482974980702
2000-02-22,0.8541661500930786,0.8776195532190884,0.8006928438831268,0.8264914470376025,422296000,0.022772198088120275
2000-02-23,0.8724591732025146,0.8930983733401999,0.8330577743786823,0.8498270368129801,473099200,0.02119013008136763
2000-02-24,0.8646024465560913,0.8940364581438539,0.838687011006983,0.8804336088088086,376432000,-0.009046058164056965
2000-02-25,0.8283677101135254,0.8780887762142381,0.8264916098429638,0.8616717214618863,249144000,-0.04281265178204331
2000-02-28,0.8499449491500854,0.8630787529933659,0.8133577881683434,0.8264915920116237,328328000,0.025714431536631548
2000-02-29,0.8602643013000488,0.879964600499463,0.8447845500156278,0.85228985057073,368961600,0.012068087444144495
2000-03-01,0.9779988527297974,0.991132655462821,0.8893462854996642,0.8898153355682775,1077003200,0.12826882783087665
2000-03-02,0.9156136512756348,0.9601744983613151,0.9057631013986264,0.9531389495798125,311259200,-0.06591399933884506
2000-03-03,0.9606438875198364,0.9624032514839249,0.9006041643528175,0.9371904776741482,323366400,0.048009278181448345
2000-03-06,0.9432889223098755,0.9690874852468325,0.938128668626327,0.9456340731353399,210560000,-0.018231153761338312
2000-03-07,0.9221799373626709,0.9564219783493068,0.9090461410978152,0.9489165797299967,273011200,-0.02263225769272474
2000-03-08,0.9156136512756348,0.930154600407957,0.8898151026317656,0.9221801501113123,271230400,-0.007145866727385276
2000-03-09,0.9174898266792297,0.9381281239500634,0.8874699295235658,0.9071702271306106,276718400,0.002046994161851576
2000-03-10,0.9437577128410339,0.9601747661320599,0.9081085041754723,0.9132687564391794,248606400,0.028227981297411296
2000-03-13,0.9104536771774292,0.9493860326645528,0.8968508252993654,0.9165519288731344,303956800,-0.03592645144985342
2000-03-14,0.8574492931365967,0.9324997930087984,0.8555730932666298,0.9097499176575097,428579200,-0.05998097770352888
2000-03-15,0.8724591732025146,0.9024798734950291,0.8565111740554691,0.8677688740383251,443609600,0.017353816167412064
2000-03-16,0.9123296737670898,0.9156137250731117,0.8593254223697909,0.880433673662585,378100800,0.04468554905766773
2000-03-17,0.9381282925605774,0.9381282925605774,0.8977887886060445,0.9015419903709719,305043200,0.027885302958038895
2000-03-20,0.9231183528900146,0.9475097544149761,0.9184279531119277,0.9268714542954761,204489600,-0.016129259507430417
2000-03-21,1.0127099752426147,1.0263127280373154,0.9127997039111622,0.9198352546358242,524328000,0.09262770783655426
2000-03-22,1.0821311473846436,1.0835390991789622,0.9873803304151808,0.9965273576406005,567996800,0.06630249992954057
2000-03-23,1.0605548620224,1.1285690316586978,1.0507043087221868,1.0657142128135488,562564800,-0.020140155475445516
2000-03-24,1.0408536195755005,1.0802550260101282,1.0169311653208337,1.0689973238527288,446913600,-0.018751061363109237
2000-03-27,1.0474205017089844,1.0863528424939786,1.0272503557153574,1.0328796554514434,279182400,0.006289312033191951
2000-03-28,1.0441374778747559,1.0657138762701017,1.029126676696936,1.030064776618345,202966400,-0.0031393119985527575
2000-03-29,1.0202149152755737,1.0464825117948644,1.004383754380496,1.0460135620889384,239836800,-0.023177858226627115
2000-03-30,0.9437577128410339,1.0333490831608192,0.9414124624578721,1.0023903752615813,414400000,-0.07789911225785798
2000-03-31,1.0192774534225464,1.0300652062060123,0.9456339736025711,0.9564226282128703,404633600,0.0769798031852294
2000-04-03,1.0005139112472534,1.0469516602475109,0.9714321127404538,1.0169309602111993,328563200,-0.01858021803962963
2000-04-04,0.9554842710494995,0.9981689260331666,0.87621241106928,0.9953547260547255,660329600,-0.04605075616405086
2000-04-05,0.978468120098114,0.99723031204412,0.9306233382212543,0.9491509551715563,457665600,0.0237699038671423
2000-04-06,0.9395365715026855,1.0094269523353911,0.9249948134543969,0.9803451396895889,259627200,-0.04060146126988284
2000-04-07,0.9887874722480774,0.9897254721509655,0.9418814649261107,0.9550152672198127,242435200,0.05109267231570168
2000-04-10,0.9381282925605774,0.9962927994188157,0.936252192692873,0.9883183479008152,212262400,-0.05259270486477365
2000-04-11,0.8963817358016968,0.9371901894364448,0.8860621344323393,0.9268714898936511,541822400,-0.04552034544105476
2000-04-12,0.8199242353439331,0.8930986571683397,0.7870901768025831,0.8930986571683397,941136000,-0.089154426597812
2000-04-13,0.8541661500930786,0.9006039063191096,0.814295695448609,0.8368110486241185,529827200,0.04091378994179245
2000-04-14,0.8396252393722534,0.8855930933432427,0.8180479363837969,0.8203931363865523,667620800,-0.017170081328061818
2000-04-17,0.9296855926513672,0.9301546426184778,0.8185168926329295,0.8218009939247615,409561600,0.10189080788882349
2000-04-18,0.9522008895874023,0.9522008895874023,0.8959125890622586,0.9268713898279983,390924800,0.023929574434206964
2000-04-19,0.9090465307235718,0.9775297402231604,0.898726928858412,0.9470408864929417,520150400,-0.04637974922206933
2000-04-20,0.8921602368354797,0.9362520332180769,0.8785573878284307,0.9282783846818684,722120000,-0.01875052762716619
2000-04-24,0.9043561220169067,0.9043561220169067,0.8612024214164059,0.86307852114251,443620800,0.013577468947238734
2000-04-25,0.962989330291748,0.9662733834899326,0.9160833028736064,0.9165523531274875,391641600,0.06281910897897608
2000-04-26,0.9104536771774292,0.9606436343587821,0.9006039270141921,0.9503240325351306,366912000,-0.056099310454463154
2000-04-27,0.9512620568275452,0.9531390584487313,0.8749221403154004,0.8794956032661891,326603200,0.04384656218894776
2000-04-28,0.9310925602912903,0.9568912080351714,0.9104534617309075,0.9540770086834682,249580800,-0.021430891189130545
2000-05-01,0.9329686164855957,0.9390668658002026,0.914675471788444,0.9371898647623739,226195200,0.002012870447713286
2000-05-02,0.8846549391746521,0.947509742384343,0.8818407394247112,0.9249944409347269,236432000,-0.05317389333453035
2000-05-03,0.8635478615760803,0.9099848274683829,0.8377493022508549,0.8926296716785062,489798400,-0.024148346270348345
2000-05-04,0.8307127356529236,0.8649547899250679,0.8297746356137232,0.8640166898858676,399515200,-0.03876527351172931
